X32,Y32,Z32,S
0.29,0.74,-0.03,56.91
0.35,0.74,-0.03,46.56
0.42,0.74,-0.03,36.77
0.48,0.74,-0.03,28.19
0.55,0.74,-0.03,21.19
0.61,0.74,-0.03,15.85
0.68,0.74,-0.03,12.07
0.74,0.74,-0.03,9.58
0.81,0.74,-0.03,8.06
0.87,0.74,-0.03,7.19
0.94,0.74,-0.03,6.67
1.00,0.74,-0.03,6.29
-1.00,0.81,-0.03,33.78
-0.94,0.81,-0.03,33.68
-0.87,0.81,-0.03,32.70
-0.81,0.81,-0.03,31.30
-0.74,0.81,-0.03,30.07
-0.68,0.81,-0.03,29.69
-0.61,0.81,-0.03,30.84
-0.55,0.81,-0.03,34.03
-0.48,0.81,-0.03,39.55
-0.42,0.81,-0.03,47.37
-0.35,0.81,-0.03,57.07
-0.29,0.81,-0.03,67.85
-0.23,0.81,-0.03,78.65
-0.16,0.81,-0.03,88.22
-0.10,0.81,-0.03,95.37
-0.03,0.81,-0.03,99.16
0.03,0.81,-0.03,99.03
0.10,0.81,-0.03,94.94
0.16,0.81,-0.03,87.37
0.23,0.81,-0.03,77.18
0.29,0.81,-0.03,65.47
0.35,0.81,-0.03,53.37
0.42,0.81,-0.03,41.88
0.48,0.81,-0.03,31.73
0.55,0.81,-0.03,23.34
0.61,0.81,-0.03,16.82
0.68,0.81,-0.03,12.08
0.74,0.81,-0.03,8.82
0.81,0.81,-0.03,6.72
0.87,0.81,-0.03,5.43
0.94,0.81,-0.03,4.64
1.00,0.81,-0.03,4.13
-1.00,0.87,-0.03,24.13
-0.94,0.87,-0.03,24.29
-0.87,0.87,-0.03,24.00
-0.81,0.87,-0.03,23.66
-0.74,0.87,-0.03,23.79
-0.68,0.87,-0.03,25.00
-0.61,0.87,-0.03,27.89
-0.55,0.87,-0.03,32.92
-0.48,0.87,-0.03,40.33
-0.42,0.87,-0.03,50.04
-0.35,0.87,-0.03,61.59
-0.29,0.87,-0.03,74.13
-0.23,0.87,-0.03,86.50
-0.16,0.87,-0.03,97.38
-0.10,0.87,-0.03,105.48
-0.03,0.87,-0.03,109.77
0.03,0.87,-0.03,109.67
0.10,0.87,-0.03,105.17
0.16,0.87,-0.03,96.77
0.23,0.87,-0.03,85.45
0.29,0.87,-0.03,72.41
0.35,0.87,-0.03,58.93
0.42,0.87,-0.03,46.08
0.48,0.87,-0.03,34.69
0.55,0.87,-0.03,25.21
0.61,0.87,-0.03,17.79
0.68,0.87,-0.03,12.30
0.74,0.87,-0.03,8.47
0.81,0.87,-0.03,5.93
0.87,0.87,-0.03,4.34
0.94,0.87,-0.03,3.36
1.00,0.87,-0.03,2.76
-1.00,0.94,-0.03,16.64
-0.94,0.94,-0.03,17.00
-0.87,0.94,-0.03,17.22
-0.81,0.94,-0.03,17.67
-0.74,0.94,-0.03,18.83
-0.68,0.94,-0.03,21.23
-0.61,0.94,-0.03,25.39
-0.55,0.94,-0.03,31.75
-0.48,0.94,-0.03,40.51
-0.42,0.94,-0.03,51.55
-0.35,0.94,-0.03,64.38
-0.29,0.94,-0.03,78.12
-0.23,0.94,-0.03,91.55
-0.16,0.94,-0.03,103.30
-0.10,0.94,-0.03,112.03
-0.03,0.94,-0.03,116.66
0.03,0.94,-0.03,116.59
0.10,0.94,-0.03,111.82
0.16,0.94,-0.03,102.88
0.23,0.94,-0.03,90.82
0.29,0.94,-0.03,76.93
0.35,0.94,-0.03,62.54
0.42,0.94,-0.03,48.82
0.48,0.94,-0.03,36.62
0.55,0.94,-0.03,26.44
0.61,0.94,-0.03,18.43
0.68,0.94,-0.03,12.48
0.74,0.94,-0.03,8.28
0.81,0.94,-0.03,5.47
0.87,0.94,-0.03,3.67
0.94,0.94,-0.03,2.58
1.00,0.94,-0.03,1.92
-1.00,1.00,-0.03,11.11
-0.94,1.00,-0.03,11.59
-0.87,1.00,-0.03,12.17
-0.81,1.00,-0.03,13.17
-0.74,1.00,-0.03,15.01
-0.68,1.00,-0.03,18.17
-0.61,1.00,-0.03,23.14
-0.55,1.00,-0.03,30.29
-0.48,1.00,-0.03,39.79
-0.42,1.00,-0.03,51.52
-0.35,1.00,-0.03,64.97
-0.29,1.00,-0.03,79.24
-0.23,1.00,-0.03,93.13
-0.16,1.00,-0.03,105.24
-0.10,1.00,-0.03,114.22
-0.03,1.00,-0.03,118.99
0.03,1.00,-0.03,118.95
0.10,1.00,-0.03,114.08
0.16,1.00,-0.03,104.97
0.23,1.00,-0.03,92.65
0.29,1.00,-0.03,78.46
0.35,1.00,-0.03,63.76
0.42,1.00,-0.03,49.72
0.48,1.00,-0.03,37.23
0.55,1.00,-0.03,26.79
0.61,1.00,-0.03,18.55
0.68,1.00,-0.03,12.41
0.74,1.00,-0.03,8.05
0.81,1.00,-0.03,5.13
0.87,1.00,-0.03,3.25
0.94,1.00,-0.03,2.09
1.00,1.00,-0.03,1.41
-1.00,-1.00,0.03,0.03
-0.94,-1.00,0.03,0.03
-0.87,-1.00,0.03,0.02
-0.81,-1.00,0.03,0.02
-0.74,-1.00,0.03,0.02
-0.68,-1.00,0.03,0.02
-0.61,-1.00,0.03,0.01
-0.55,-1.00,0.03,0.01
-0.48,-1.00,0.03,0.01
-0.42,-1.00,0.03,0.00
-0.35,-1.00,0.03,0.00
-0.29,-1.00,0.03,0.00
-0.23,-1.00,0.03,0.00
-0.16,-1.00,0.03,0.00
-0.10,-1.00,0.03,0.00
-0.03,-1.00,0.03,0.00
0.03,-1.00,0.03,0.01
0.10,-1.00,0.03,0.01
0.16,-1.00,0.03,0.02
0.23,-1.00,0.03,0.03
0.29,-1.00,0.03,0.05
0.35,-1.00,0.03,0.08
0.42,-1.00,0.03,0.11
0.48,-1.00,0.03,0.16
0.55,-1.00,0.03,0.22
0.61,-1.00,0.03,0.29
0.68,-1.00,0.03,0.36
0.74,-1.00,0.03,0.43
0.81,-1.00,0.03,0.50
0.87,-1.00,0.03,0.56
0.94,-1.00,0.03,0.59
1.00,-1.00,0.03,0.60
-1.00,-0.94,0.03,0.06
-0.94,-0.94,0.03,0.06
-0.87,-0.94,0.03,0.05
-0.81,-0.94,0.03,0.05
-0.74,-0.94,0.03,0.04
-0.68,-0.94,0.03,0.03
-0.61,-0.94,0.03,0.03
-0.55,-0.94,0.03,0.02
-0.48,-0.94,0.03,0.02
-0.42,-0.94,0.03,0.01
-0.35,-0.94,0.03,0.01
-0.29,-0.94,0.03,0.01
-0.23,-0.94,0.03,0.00
-0.16,-0.94,0.03,0.00
-0.10,-0.94,0.03,0.00
-0.03,-0.94,0.03,0.01
0.03,-0.94,0.03,0.01
0.10,-0.94,0.03,0.02
0.16,-0.94,0.03,0.03
0.23,-0.94,0.03,0.06
0.29,-0.94,0.03,0.09
0.35,-0.94,0.03,0.14
0.42,-0.94,0.03,0.21
0.48,-0.94,0.03,0.30
0.55,-0.94,0.03,0.41
0.61,-0.94,0.03,0.53
0.68,-0.94,0.03,0.67
0.74,-0.94,0.03,0.81
0.81,-0.94,0.03,0.93
0.87,-0.94,0.03,1.04
0.94,-0.94,0.03,1.10
1.00,-0.94,0.03,1.13
-1.00,-0.87,0.03,0.13
-0.94,-0.87,0.03,0.12
-0.87,-0.87,0.03,0.12
-0.81,-0.87,0.03,0.10
-0.74,-0.87,0.03,0.09
-0.68,-0.87,0.03,0.07
-0.61,-0.87,0.03,0.06
-0.55,-0.87,0.03,0.05
-0.48,-0.87,0.03,0.03
-0.42,-0.87,0.03,0.02
-0.35,-0.87,0.03,0.02
-0.29,-0.87,0.03,0.01
-0.23,-0.87,0.03,0.01
-0.16,-0.87,0.03,0.01
-0.10,-0.87,0.03,0.01
-0.03,-0.87,0.03,0.01
0.03,-0.87,0.03,0.02
0.10,-0.87,0.03,0.03
0.16,-0.87,0.03,0.06
0.23,-0.87,0.03,0.10
0.29,-0.87,0.03,0.16
0.35,-0.87,0.03,0.25
0.42,-0.87,0.03,0.37
0.48,-0.87,0.03,0.53
0.55,-0.87,0.03,0.73
0.61,-0.87,0.03,0.95
0.68,-0.87,0.03,1.20
0.74,-0.87,0.03,1.45
0.81,-0.87,0.03,1.67
0.87,-0.87,0.03,1.86
0.94,-0.87,0.03,1.98
1.00,-0.87,0.03,2.02
-1.00,-0.81,0.03,0.26
-0.94,-0.81,0.03,0.26
-0.87,-0.81,0.03,0.24
-0.81,-0.81,0.03,0.22
-0.74,-0.81,0.03,0.19
-0.68,-0.81,0.03,0.16
-0.61,-0.81,0.03,0.12
-0.55,-0.81,0.03,0.09
-0.48,-0.81,0.03,0.07
-0.42,-0.81,0.03,0.05
-0.35,-0.81,0.03,0.03
-0.29,-0.81,0.03,0.02
-0.23,-0.81,0.03,0.02
-0.16,-0.81,0.03,0.01
-0.10,-0.81,0.03,0.01
-0.03,-0.81,0.03,0.02
0.03,-0.81,0.03,0.03
0.10,-0.81,0.03,0.06
0.16,-0.81,0.03,0.10
0.23,-0.81,0.03,0.17
0.29,-0.81,0.03,0.28
0.35,-0.81,0.03,0.43
0.42,-0.81,0.03,0.64
0.48,-0.81,0.03,0.92
0.55,-0.81,0.03,1.25
0.61,-0.81,0.03,1.64
0.68,-0.81,0.03,2.06
0.74,-0.81,0.03,2.48
0.81,-0.81,0.03,2.87
0.87,-0.81,0.03,3.19
0.94,-0.81,0.03,3.39
1.00,-0.81,0.03,3.47
-1.00,-0.74,0.03,0.52
-0.94,-0.74,0.03,0.51
-0.87,-0.74,0.03,0.48
-0.81,-0.74,0.03,0.43
-0.74,-0.74,0.03,0.38
-0.68,-0.74,0.03,0.31
-0.61,-0.74,0.03,0.25
-0.55,-0.74,0.03,0.19
-0.48,-0.74,0.03,0.14
-0.42,-0.74,0.03,0.10
-0.35,-0.74,0.03,0.07
-0.29,-0.74,0.03,0.05
-0.23,-0.74,0.03,0.03
-0.16,-0.74,0.03,0.02
-0.10,-0.74,0.03,0.03
-0.03,-0.74,0.03,0.03
0.03,-0.74,0.03,0.06
0.10,-0.74,0.03,0.10
0.16,-0.74,0.03,0.17
0.23,-0.74,0.03,0.29
0.29,-0.74,0.03,0.46
0.35,-0.74,0.03,0.71
0.42,-0.74,0.03,1.06
0.48,-0.74,0.03,1.51
0.55,-0.74,0.03,2.06
0.61,-0.74,0.03,2.70
0.68,-0.74,0.03,3.39
0.74,-0.74,0.03,4.09
0.81,-0.74,0.03,4.73
0.87,-0.74,0.03,5.25
0.94,-0.74,0.03,5.59
1.00,-0.74,0.03,5.71
-1.00,-0.68,0.03,1.01
-0.94,-0.68,0.03,0.98
-0.87,-0.68,0.03,0.93
-0.81,-0.68,0.03,0.83
-0.74,-0.68,0.03,0.72
-0.68,-0.68,0.03,0.60
-0.61,-0.68,0.03,0.48
-0.55,-0.68,0.03,0.36
-0.48,-0.68,0.03,0.27
-0.42,-0.68,0.03,0.19
-0.35,-0.68,0.03,0.13
-0.29,-0.68,0.03,0.09
-0.23,-0.68,0.03,0.06
-0.16,-0.68,0.03,0.04
-0.10,-0.68,0.03,0.04
-0.03,-0.68,0.03,0.06
0.03,-0.68,0.03,0.09
0.10,-0.68,0.03,0.16
0.16,-0.68,0.03,0.27
0.23,-0.68,0.03,0.46
0.29,-0.68,0.03,0.73
0.35,-0.68,0.03,1.13
0.42,-0.68,0.03,1.67
0.48,-0.68,0.03,2.38
0.55,-0.68,0.03,3.26
0.61,-0.68,0.03,4.27
0.68,-0.68,0.03,5.37
0.74,-0.68,0.03,6.47
0.81,-0.68,0.03,7.48
0.87,-0.68,0.03,8.31
0.94,-0.68,0.03,8.84
1.00,-0.68,0.03,9.03
-1.00,-0.61,0.03,1.85
-0.94,-0.61,0.03,1.81
-0.87,-0.61,0.03,1.70
-0.81,-0.61,0.03,1.53
-0.74,-0.61,0.03,1.33
-0.68,-0.61,0.03,1.10
-0.61,-0.61,0.03,0.88
-0.55,-0.61,0.03,0.67
-0.48,-0.61,0.03,0.49
-0.42,-0.61,0.03,0.35
-0.35,-0.61,0.03,0.24
-0.29,-0.61,0.03,0.16
-0.23,-0.61,0.03,0.11
-0.16,-0.61,0.03,0.08
-0.10,-0.61,0.03,0.07
-0.03,-0.61,0.03,0.09
0.03,-0.61,0.03,0.15
0.10,-0.61,0.03,0.25
0.16,-0.61,0.03,0.42
0.23,-0.61,0.03,0.69
0.29,-0.61,0.03,1.11
0.35,-0.61,0.03,1.71
0.42,-0.61,0.03,2.54
0.48,-0.61,0.03,3.62
0.55,-0.61,0.03,4.94
0.61,-0.61,0.03,6.47
0.68,-0.61,0.03,8.14
0.74,-0.61,0.03,9.81
0.81,-0.61,0.03,11.35
0.87,-0.61,0.03,12.59
0.94,-0.61,0.03,13.40
1.00,-0.61,0.03,13.69
-1.00,-0.55,0.03,3.27
-0.94,-0.55,0.03,3.20
-0.87,-0.55,0.03,3.01
-0.81,-0.55,0.03,2.71
-0.74,-0.55,0.03,2.34
-0.68,-0.55,0.03,1.94
-0.61,-0.55,0.03,1.55
-0.55,-0.55,0.03,1.18
-0.48,-0.55,0.03,0.87
-0.42,-0.55,0.03,0.61
-0.35,-0.55,0.03,0.42
-0.29,-0.55,0.03,0.28
-0.23,-0.55,0.03,0.19
-0.16,-0.55,0.03,0.14
-0.10,-0.55,0.03,0.12
-0.03,-0.55,0.03,0.15
0.03,-0.55,0.03,0.22
0.10,-0.55,0.03,0.36
0.16,-0.55,0.03,0.61
0.23,-0.55,0.03,1.01
0.29,-0.55,0.03,1.62
0.35,-0.55,0.03,2.49
0.42,-0.55,0.03,3.70
0.48,-0.55,0.03,5.26
0.55,-0.55,0.03,7.18
0.61,-0.55,0.03,9.41
0.68,-0.55,0.03,11.83
0.74,-0.55,0.03,14.27
0.81,-0.55,0.03,16.51
0.87,-0.55,0.03,18.32
0.94,-0.55,0.03,19.50
1.00,-0.55,0.03,19.91
-1.00,-0.48,0.03,5.53
-0.94,-0.48,0.03,5.42
-0.87,-0.48,0.03,5.09
-0.81,-0.48,0.03,4.59
-0.74,-0.48,0.03,3.97
-0.68,-0.48,0.03,3.29
-0.61,-0.48,0.03,2.62
-0.55,-0.48,0.03,2.00
-0.48,-0.48,0.03,1.47
-0.42,-0.48,0.03,1.04
-0.35,-0.48,0.03,0.71
-0.29,-0.48,0.03,0.47
-0.23,-0.48,0.03,0.32
-0.16,-0.48,0.03,0.23
-0.10,-0.48,0.03,0.19
-0.03,-0.48,0.03,0.22
0.03,-0.48,0.03,0.32
0.10,-0.48,0.03,0.52
0.16,-0.48,0.03,0.86
0.23,-0.48,0.03,1.42
0.29,-0.48,0.03,2.26
0.35,-0.48,0.03,3.48
0.42,-0.48,0.03,5.16
0.48,-0.48,0.03,7.34
0.55,-0.48,0.03,10.02
0.61,-0.48,0.03,13.13
0.68,-0.48,0.03,16.51
0.74,-0.48,0.03,19.91
0.81,-0.48,0.03,23.03
0.87,-0.48,0.03,25.55
0.94,-0.48,0.03,27.20
1.00,-0.48,0.03,27.77
-1.00,-0.42,0.03,8.98
-0.94,-0.42,0.03,8.80
-0.87,-0.42,0.03,8.26
-0.81,-0.42,0.03,7.45
-0.74,-0.42,0.03,6.44
-0.68,-0.42,0.03,5.34
-0.61,-0.42,0.03,4.25
-0.55,-0.42,0.03,3.25
-0.48,-0.42,0.03,2.39
-0.42,-0.42,0.03,1.69
-0.35,-0.42,0.03,1.16
-0.29,-0.42,0.03,0.77
-0.23,-0.42,0.03,0.52
-0.16,-0.42,0.03,0.36
-0.10,-0.42,0.03,0.30
-0.03,-0.42,0.03,0.32
0.03,-0.42,0.03,0.45
0.10,-0.42,0.03,0.71
0.16,-0.42,0.03,1.17
0.23,-0.42,0.03,1.91
0.29,-0.42,0.03,3.04
0.35,-0.42,0.03,4.67
0.42,-0.42,0.03,6.91
0.48,-0.42,0.03,9.83
0.55,-0.42,0.03,13.42
0.61,-0.42,0.03,17.58
0.68,-0.42,0.03,22.09
0.74,-0.42,0.03,26.64
0.81,-0.42,0.03,30.82
0.87,-0.42,0.03,34.20
0.94,-0.42,0.03,36.40
1.00,-0.42,0.03,37.16
-1.00,-0.35,0.03,13.99
-0.94,-0.35,0.03,13.70
-0.87,-0.35,0.03,12.87
-0.81,-0.35,0.03,11.60
-0.74,-0.35,0.03,10.03
-0.68,-0.35,0.03,8.32
-0.61,-0.35,0.03,6.63
-0.55,-0.35,0.03,5.07
-0.48,-0.35,0.03,3.73
-0.42,-0.35,0.03,2.64
-0.35,-0.35,0.03,1.81
-0.29,-0.35,0.03,1.21
-0.23,-0.35,0.03,0.80
-0.16,-0.35,0.03,0.56
-0.10,-0.35,0.03,0.45
-0.03,-0.35,0.03,0.46
0.03,-0.35,0.03,0.61
0.10,-0.35,0.03,0.94
0.16,-0.35,0.03,1.52
0.23,-0.35,0.03,2.47
0.29,-0.35,0.03,3.92
0.35,-0.35,0.03,6.01
0.42,-0.35,0.03,8.88
0.48,-0.35,0.03,12.62
0.55,-0.35,0.03,17.23
0.61,-0.35,0.03,22.57
0.68,-0.35,0.03,28.36
0.74,-0.35,0.03,34.20
0.81,-0.35,0.03,39.56
0.87,-0.35,0.03,43.90
0.94,-0.35,0.03,46.72
1.00,-0.35,0.03,47.71
-1.00,-0.29,0.03,20.90
-0.94,-0.29,0.03,20.47
-0.87,-0.29,0.03,19.24
-0.81,-0.29,0.03,17.34
-0.74,-0.29,0.03,14.99
-0.68,-0.29,0.03,12.44
-0.61,-0.29,0.03,9.91
-0.55,-0.29,0.03,7.58
-0.48,-0.29,0.03,5.57
-0.42,-0.29,0.03,3.95
-0.35,-0.29,0.03,2.71
-0.29,-0.29,0.03,1.81
-0.23,-0.29,0.03,1.21
-0.16,-0.29,0.03,0.84
-0.10,-0.29,0.03,0.66
-0.03,-0.29,0.03,0.65
0.03,-0.29,0.03,0.82
0.10,-0.29,0.03,1.21
0.16,-0.29,0.03,1.92
0.23,-0.29,0.03,3.08
0.29,-0.29,0.03,4.85
0.35,-0.29,0.03,7.43
0.42,-0.29,0.03,10.96
0.48,-0.29,0.03,15.56
0.55,-0.29,0.03,21.23
0.61,-0.29,0.03,27.80
0.68,-0.29,0.03,34.93
0.74,-0.29,0.03,42.12
0.81,-0.29,0.03,48.72
0.87,-0.29,0.03,54.05
0.94,-0.29,0.03,57.54
1.00,-0.29,0.03,58.74
-1.00,-0.23,0.03,29.96
-0.94,-0.23,0.03,29.35
-0.87,-0.23,0.03,27.58
-0.81,-0.23,0.03,24.86
-0.74,-0.23,0.03,21.49
-0.68,-0.23,0.03,17.84
-0.61,-0.23,0.03,14.21
-0.55,-0.23,0.03,10.87
-0.48,-0.23,0.03,8.00
-0.42,-0.23,0.03,5.67
-0.35,-0.23,0.03,3.90
-0.29,-0.23,0.03,2.62
-0.23,-0.23,0.03,1.76
-0.16,-0.23,0.03,1.22
-0.10,-0.23,0.03,0.95
-0.03,-0.23,0.03,0.90
0.03,-0.23,0.03,1.07
0.10,-0.23,0.03,1.52
0.16,-0.23,0.03,2.35
0.23,-0.23,0.03,3.70
0.29,-0.23,0.03,5.79
0.35,-0.23,0.03,8.81
0.42,-0.23,0.03,12.98
0.48,-0.23,0.03,18.40
0.55,-0.23,0.03,25.09
0.61,-0.23,0.03,32.84
0.68,-0.23,0.03,41.27
0.74,-0.23,0.03,49.75
0.81,-0.23,0.03,57.54
0.87,-0.23,0.03,63.85
0.94,-0.23,0.03,67.96
1.00,-0.23,0.03,69.39
-1.00,-0.16,0.03,41.20
-0.94,-0.16,0.03,40.35
-0.87,-0.16,0.03,37.92
-0.81,-0.16,0.03,34.18
-0.74,-0.16,0.03,29.56
-0.68,-0.16,0.03,24.53
-0.61,-0.16,0.03,19.55
-0.55,-0.16,0.03,14.96
-0.48,-0.16,0.03,11.02
-0.42,-0.16,0.03,7.83
-0.35,-0.16,0.03,5.40
-0.29,-0.16,0.03,3.65
-0.23,-0.16,0.03,2.46
-0.16,-0.16,0.03,1.73
-0.10,-0.16,0.03,1.33
-0.03,-0.16,0.03,1.23
0.03,-0.16,0.03,1.39
0.10,-0.16,0.03,1.88
0.16,-0.16,0.03,2.79
0.23,-0.16,0.03,4.31
0.29,-0.16,0.03,6.65
0.35,-0.16,0.03,10.06
0.42,-0.16,0.03,14.76
0.48,-0.16,0.03,20.90
0.55,-0.16,0.03,28.46
0.61,-0.16,0.03,37.23
0.68,-0.16,0.03,46.77
0.74,-0.16,0.03,56.38
0.81,-0.16,0.03,65.20
0.87,-0.16,0.03,72.34
0.94,-0.16,0.03,77.00
1.00,-0.16,0.03,78.62
-1.00,-0.10,0.03,54.34
-0.94,-0.10,0.03,53.22
-0.87,-0.10,0.03,50.01
-0.81,-0.10,0.03,45.08
-0.74,-0.10,0.03,38.99
-0.68,-0.10,0.03,32.37
-0.61,-0.10,0.03,25.80
-0.55,-0.10,0.03,19.76
-0.48,-0.10,0.03,14.58
-0.42,-0.10,0.03,10.38
-0.35,-0.10,0.03,7.19
-0.29,-0.10,0.03,4.89
-0.23,-0.10,0.03,3.34
-0.16,-0.10,0.03,2.37
-0.10,-0.10,0.03,1.84
-0.03,-0.10,0.03,1.66
0.03,-0.10,0.03,1.80
0.10,-0.10,0.03,2.29
0.16,-0.10,0.03,3.26
0.23,-0.10,0.03,4.88
0.29,-0.10,0.03,7.39
0.35,-0.10,0.03,11.07
0.42,-0.10,0.03,16.15
0.48,-0.10,0.03,22.79
0.55,-0.10,0.03,30.98
0.61,-0.10,0.03,40.50
0.68,-0.10,0.03,50.85
0.74,-0.10,0.03,61.29
0.81,-0.10,0.03,70.87
0.87,-0.10,0.03,78.63
0.94,-0.10,0.03,83.69
1.00,-0.10,0.03,85.44
-1.00,-0.03,0.03,68.75
-0.94,-0.03,0.03,67.34
-0.87,-0.03,0.03,63.28
-0.81,-0.03,0.03,57.04
-0.74,-0.03,0.03,49.35
-0.68,-0.03,0.03,40.98
-0.61,-0.03,0.03,32.68
-0.55,-0.03,0.03,25.06
-0.48,-0.03,0.03,18.52
-0.42,-0.03,0.03,13.24
-0.35,-0.03,0.03,9.22
-0.29,-0.03,0.03,6.35
-0.23,-0.03,0.03,4.41
-0.16,-0.03,0.03,3.20
-0.10,-0.03,0.03,2.52
-0.03,-0.03,0.03,2.26
0.03,-0.03,0.03,2.35
0.10,-0.03,0.03,2.82
0.16,-0.03,0.03,3.78
0.23,-0.03,0.03,5.41
0.29,-0.03,0.03,7.98
0.35,-0.03,0.03,11.76
0.42,-0.03,0.03,17.00
0.48,-0.03,0.03,23.88
0.55,-0.03,0.03,32.39
0.61,-0.03,0.03,42.29
0.68,-0.03,0.03,53.06
0.74,-0.03,0.03,63.92
0.81,-0.03,0.03,73.90
0.87,-0.03,0.03,81.98
0.94,-0.03,0.03,87.25
1.00,-0.03,0.03,89.08
-1.00,0.03,0.03,83.43
-0.94,0.03,0.03,81.72
-0.87,0.03,0.03,76.80
-0.81,0.03,0.03,69.24
-0.74,0.03,0.03,59.91
-0.68,0.03,0.03,49.77
-0.61,0.03,0.03,39.73
-0.55,0.03,0.03,30.51
-0.48,0.03,0.03,22.61
-0.42,0.03,0.03,16.25
-0.35,0.03,0.03,11.43
-0.29,0.03,0.03,8.00
-0.23,0.03,0.03,5.69
-0.16,0.03,0.03,4.25
-0.10,0.03,0.03,3.45
-0.03,0.03,0.03,3.10
0.03,0.03,0.03,3.12
0.10,0.03,0.03,3.53
0.16,0.03,0.03,4.41
0.23,0.03,0.03,5.97
0.29,0.03,0.03,8.45
0.35,0.03,0.03,12.14
0.42,0.03,0.03,17.30
0.48,0.03,0.03,24.10
0.55,0.03,0.03,32.55
0.61,0.03,0.03,42.40
0.68,0.03,0.03,53.13
0.74,0.03,0.03,63.96
0.81,0.03,0.03,73.93
0.87,0.03,0.03,82.00
0.94,0.03,0.03,87.26
1.00,0.03,0.03,89.08
-1.00,0.10,0.03,97.12
-0.94,0.10,0.03,95.14
-0.87,0.10,0.03,89.42
-0.81,0.10,0.03,80.63
-0.74,0.10,0.03,69.79
-0.68,0.10,0.03,58.02
-0.61,0.10,0.03,46.37
-0.55,0.10,0.03,35.69
-0.48,0.10,0.03,26.57
-0.42,0.10,0.03,19.25
-0.35,0.10,0.03,13.73
-0.29,0.10,0.03,9.82
-0.23,0.10,0.03,7.23
-0.16,0.10,0.03,5.63
-0.10,0.10,0.03,4.73
-0.03,0.10,0.03,4.31
0.03,0.10,0.03,4.26
0.10,0.10,0.03,4.56
0.16,0.10,0.03,5.30
0.23,0.10,0.03,6.66
0.29,0.10,0.03,8.89
0.35,0.10,0.03,12.28
0.42,0.10,0.03,17.09
0.48,0.10,0.03,23.49
0.55,0.10,0.03,31.49
0.61,0.10,0.03,40.85
0.68,0.10,0.03,51.08
0.74,0.10,0.03,61.43
0.81,0.10,0.03,70.96
0.87,0.10,0.03,78.68
0.94,0.10,0.03,83.72
1.00,0.10,0.03,85.46
-1.00,0.16,0.03,108.46
-0.94,0.16,0.03,106.25
-0.87,0.16,0.03,99.87
-0.81,0.16,0.03,90.09
-0.74,0.16,0.03,78.02
-0.68,0.16,0.03,64.92
-0.61,0.16,0.03,51.98
-0.55,0.16,0.03,40.16
-0.48,0.16,0.03,30.09
-0.42,0.16,0.03,22.06
-0.35,0.16,0.03,16.06
-0.29,0.16,0.03,11.86
-0.23,0.16,0.03,9.12
-0.16,0.16,0.03,7.46
-0.10,0.16,0.03,6.54
-0.03,0.16,0.03,6.09
0.03,0.16,0.03,5.96
0.10,0.16,0.03,6.11
0.16,0.16,0.03,6.61
0.23,0.16,0.03,7.65
0.29,0.16,0.03,9.46
0.35,0.16,0.03,12.34
0.42,0.16,0.03,16.53
0.48,0.16,0.03,22.22
0.55,0.16,0.03,29.41
0.61,0.16,0.03,37.89
0.68,0.16,0.03,47.20
0.74,0.16,0.03,56.65
0.81,0.16,0.03,65.37
0.87,0.16,0.03,72.44
0.94,0.16,0.03,77.05
1.00,0.16,0.03,78.64
-1.00,0.23,0.03,116.19
-0.94,0.23,0.03,113.84
-0.87,0.23,0.03,107.02
-0.81,0.23,0.03,96.58
-0.74,0.23,0.03,83.71
-0.68,0.23,0.03,69.76
-0.61,0.23,0.03,56.02
-0.55,0.23,0.03,43.51
-0.48,0.23,0.03,32.93
-0.42,0.23,0.03,24.56
-0.35,0.23,0.03,18.40
-0.29,0.23,0.03,14.18
-0.23,0.23,0.03,11.51
-0.16,0.23,0.03,9.95
-0.10,0.23,0.03,9.11
-0.03,0.23,0.03,8.69
0.03,0.23,0.03,8.48
0.10,0.23,0.03,8.44
0.16,0.23,0.03,8.62
0.23,0.23,0.03,9.20
0.29,0.23,0.03,10.42
0.35,0.23,0.03,12.57
0.42,0.23,0.03,15.90
0.48,0.23,0.03,20.59
0.55,0.23,0.03,26.65
0.61,0.23,0.03,33.92
0.68,0.23,0.03,41.98
0.74,0.23,0.03,50.20
0.81,0.23,0.03,57.82
0.87,0.23,0.03,64.01
0.94,0.23,0.03,68.05
1.00,0.23,0.03,69.43
-1.00,0.29,0.03,119.40
-0.94,0.29,0.03,117.00
-0.87,0.29,0.03,110.04
-0.81,0.29,0.03,99.37
-0.74,0.29,0.03,86.24
-0.68,0.29,0.03,72.04
-0.61,0.29,0.03,58.10
-0.55,0.29,0.03,45.51
-0.48,0.29,0.03,34.94
-0.42,0.29,0.03,26.72
-0.35,0.29,0.03,20.81
-0.29,0.29,0.03,16.92
-0.23,0.29,0.03,14.60
-0.16,0.29,0.03,13.36
-0.10,0.29,0.03,12.76
-0.03,0.29,0.03,12.44
0.03,0.29,0.03,12.17
0.10,0.29,0.03,11.88
0.16,0.29,0.03,11.63
0.23,0.29,0.03,11.60
0.29,0.29,0.03,12.05
0.35,0.29,0.03,13.26
0.42,0.29,0.03,15.50
0.48,0.29,0.03,18.95
0.55,0.29,0.03,23.66
0.61,0.29,0.03,29.47
0.68,0.29,0.03,36.03
0.74,0.29,0.03,42.81
